MM/DD/YYYY-hr:mn:se,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
07/30/2025-15:56:34.526689,0.0,0.0,0.64,0.06,0.0,0.02,0.08,13.72,17.61,0.0,1.92,0.21,0.09,15.97,9.44,4.13,6.98,0.32,0.0,0.0,1.41,0.0,3.98,0.39,3.25,19.67,3.52,2.61,2.76,0.16,1.48,1.86,0.0,2.35,2.48,0.48
07/30/2025-15:56:35.106665,0.0,0.0,0.64,0.03,0.0,0.02,0.14,13.67,17.77,0.0,1.94,0.24,0.04,16.26,9.45,4.14,6.99,0.3,0.0,0.0,1.52,0.0,4.0,0.39,3.59,19.62,3.24,2.63,2.84,0.14,1.55,1.86,0.0,2.1,2.57,0.51
07/30/2025-15:56:35.579089,0.0,0.0,0.64,0.03,0.0,0.02,0.14,13.67,17.77,0.0,1.94,0.24,0.04,16.26,9.45,4.14,6.99,0.3,0.0,0.0,1.52,0.0,4.0,0.39,3.59,19.62,3.24,2.63,2.84,0.14,1.55,1.86,0.0,2.1,2.57,0.51
07/30/2025-15:56:36.049054,0.0,0.0,0.64,0.03,0.0,0.02,0.14,13.67,17.77,0.0,1.94,0.24,0.04,16.26,9.45,4.14,6.99,0.3,0.0,0.0,1.52,0.0,4.0,0.39,3.59,19.62,3.24,2.63,2.84,0.14,1.55,1.86,0.0,2.1,2.57,0.51
07/30/2025-15:56:36.503706,0.0,0.0,0.62,0.04,0.0,-0.0,0.13,13.75,17.5,0.0,2.01,0.24,0.05,16.57,9.47,4.15,6.96,0.35,0.0,0.0,1.53,0.0,4.0,0.39,3.84,19.68,3.18,2.71,2.86,0.18,1.42,1.88,0.0,2.16,2.61,0.52
07/30/2025-15:56:37.005589,0.0,0.0,0.62,0.04,0.0,-0.0,0.13,13.75,17.5,0.0,2.01,0.24,0.05,16.57,9.47,4.15,6.96,0.35,0.0,0.0,1.53,0.0,4.0,0.39,3.84,19.68,3.18,2.71,2.86,0.18,1.42,1.88,0.0,2.16,2.61,0.52
07/30/2025-15:56:37.481872,0.0,0.0,0.62,0.04,0.0,-0.0,0.13,13.75,17.5,0.0,2.01,0.24,0.05,16.57,9.47,4.15,6.96,0.35,0.0,0.0,1.53,0.0,4.0,0.39,3.84,19.68,3.18,2.71,2.86,0.18,1.42,1.88,0.0,2.16,2.61,0.52
07/30/2025-15:56:38.041504,0.0,0.0,0.62,0.04,0.0,-0.0,0.13,13.75,17.5,0.0,2.01,0.24,0.05,16.57,9.47,4.15,6.96,0.35,0.0,0.0,1.53,0.0,4.0,0.39,3.84,19.68,3.18,2.71,2.86,0.18,1.42,1.88,0.0,2.16,2.61,0.52
07/30/2025-15:56:38.520988,0.05,0.0,0.6,0.06,0.0,-0.0,0.11,13.7,17.81,0.0,2.08,0.28,0.04,16.49,9.45,4.16,6.97,0.33,0.0,0.0,1.47,0.0,4.01,0.41,3.84,19.85,3.33,2.69,2.86,0.16,1.51,1.99,0.0,2.01,2.49,0.52
07/30/2025-15:56:39.539630,0.05,0.0,0.6,0.06,0.0,-0.0,0.11,13.7,17.81,0.0,2.08,0.28,0.04,16.49,9.45,4.16,6.97,0.33,0.0,0.0,1.47,0.0,4.01,0.41,3.84,19.85,3.33,2.69,2.86,0.16,1.51,1.99,0.0,2.01,2.49,0.52
07/30/2025-15:56:40.088196,0.0,0.0,0.6,0.01,0.0,-0.0,0.11,13.71,17.74,0.0,2.05,0.37,0.06,16.44,9.44,4.16,7.02,0.33,0.0,0.0,1.47,0.0,4.02,0.43,3.92,19.87,3.4,2.56,2.86,0.18,1.18,1.93,0.0,2.07,2.47,0.53
07/30/2025-15:56:40.596290,0.0,0.0,0.6,0.01,0.0,-0.0,0.11,13.71,17.74,0.0,2.05,0.37,0.06,16.44,9.44,4.16,7.02,0.33,0.0,0.0,1.47,0.0,4.02,0.43,3.92,19.87,3.4,2.56,2.86,0.18,1.18,1.93,0.0,2.07,2.47,0.53
07/30/2025-15:56:41.094060,0.0,0.0,0.6,0.01,0.0,-0.0,0.11,13.71,17.74,0.0,2.05,0.37,0.06,16.44,9.44,4.16,7.02,0.33,0.0,0.0,1.47,0.0,4.02,0.43,3.92,19.87,3.4,2.56,2.86,0.18,1.18,1.93,0.0,2.07,2.47,0.53
07/30/2025-15:56:41.643661,0.0,0.0,0.6,0.01,0.0,-0.0,0.11,13.71,17.74,0.0,2.05,0.37,0.06,16.44,9.44,4.16,7.02,0.33,0.0,0.0,1.47,0.0,4.02,0.43,3.92,19.87,3.4,2.56,2.86,0.18,1.18,1.93,0.0,2.07,2.47,0.53
07/30/2025-15:56:42.124410,0.0,0.0,0.64,0.03,0.0,0.02,0.13,13.8,17.83,0.0,2.04,0.3,0.06,16.62,9.47,4.16,7.05,0.29,0.0,0.11,1.4,0.0,4.01,0.43,4.06,19.84,3.49,2.47,2.84,0.16,0.94,1.96,0.0,2.04,2.42,0.55
07/30/2025-15:56:42.610358,0.0,0.0,0.64,0.03,0.0,0.02,0.13,13.8,17.83,0.0,2.04,0.3,0.06,16.62,9.47,4.16,7.05,0.29,0.0,0.11,1.4,0.0,4.01,0.43,4.06,19.84,3.49,2.47,2.84,0.16,0.94,1.96,0.0,2.04,2.42,0.55
07/30/2025-15:56:43.045459,0.0,0.0,0.64,0.03,0.0,0.02,0.13,13.8,17.83,0.0,2.04,0.3,0.06,16.62,9.47,4.16,7.05,0.29,0.0,0.11,1.4,0.0,4.01,0.43,4.06,19.84,3.49,2.47,2.84,0.16,0.94,1.96,0.0,2.04,2.42,0.55
07/30/2025-15:56:43.513452,0.0,0.0,0.64,0.01,0.0,0.01,0.13,13.77,17.72,0.0,2.12,0.37,0.04,16.62,9.49,4.16,7.06,0.24,0.0,0.0,1.48,0.0,4.01,0.41,4.11,19.88,3.67,2.57,2.77,0.13,0.96,1.85,0.0,2.19,2.32,0.5
07/30/2025-15:56:43.924272,0.0,0.0,0.64,0.01,0.0,0.01,0.13,13.77,17.72,0.0,2.12,0.37,0.04,16.62,9.49,4.16,7.06,0.24,0.0,0.0,1.48,0.0,4.01,0.41,4.11,19.88,3.67,2.57,2.77,0.13,0.96,1.85,0.0,2.19,2.32,0.5
07/30/2025-15:56:44.423954,0.0,0.0,0.64,0.01,0.0,0.01,0.13,13.77,17.72,0.0,2.12,0.37,0.04,16.62,9.49,4.16,7.06,0.24,0.0,0.0,1.48,0.0,4.01,0.41,4.11,19.88,3.67,2.57,2.77,0.13,0.96,1.85,0.0,2.19,2.32,0.5
07/30/2025-15:56:44.872384,0.0,0.0,0.64,0.01,0.0,0.01,0.13,13.77,17.72,0.0,2.12,0.37,0.04,16.62,9.49,4.16,7.06,0.24,0.0,0.0,1.48,0.0,4.01,0.41,4.11,19.88,3.67,2.57,2.77,0.13,0.96,1.85,0.0,2.19,2.32,0.5
07/30/2025-15:56:45.393541,0.0,0.0,0.73,0.07,0.0,0.03,0.06,13.82,17.92,0.0,1.97,0.34,0.03,16.62,9.51,4.22,7.08,0.24,0.0,0.0,1.47,0.0,4.01,0.35,4.18,20.03,3.58,2.45,2.86,0.19,1.06,1.97,0.0,2.07,2.33,0.56
07/30/2025-15:56:45.843616,0.0,0.0,0.73,0.07,0.0,0.03,0.06,13.82,17.92,0.0,1.97,0.34,0.03,16.62,9.51,4.22,7.08,0.24,0.0,0.0,1.47,0.0,4.01,0.35,4.18,20.03,3.58,2.45,2.86,0.19,1.06,1.97,0.0,2.07,2.33,0.56
07/30/2025-15:56:46.338768,0.0,0.0,0.73,0.07,0.0,0.03,0.06,13.82,17.92,0.0,1.97,0.34,0.03,16.62,9.51,4.22,7.08,0.24,0.0,0.0,1.47,0.0,4.01,0.35,4.18,20.03,3.58,2.45,2.86,0.19,1.06,1.97,0.0,2.07,2.33,0.56
07/30/2025-15:56:46.871802,0.0,0.0,0.73,0.07,0.0,0.03,0.06,13.82,17.92,0.0,1.97,0.34,0.03,16.62,9.51,4.22,7.08,0.24,0.0,0.0,1.47,0.0,4.01,0.35,4.18,20.03,3.58,2.45,2.86,0.19,1.06,1.97,0.0,2.07,2.33,0.56
07/30/2025-15:56:47.312166,0.0,0.0,0.62,-0.0,0.0,0.02,0.16,13.86,18.12,0.0,1.97,0.27,0.02,16.46,9.54,4.2,7.09,0.27,0.0,0.18,1.53,0.0,4.04,0.41,4.31,19.96,3.63,2.31,2.86,0.19,1.05,1.96,0.0,1.98,2.41,0.55
07/30/2025-15:56:48.362489,0.0,0.0,0.62,-0.0,0.0,0.02,0.16,13.86,18.12,0.0,1.97,0.27,0.02,16.46,9.54,4.2,7.09,0.27,0.0,0.18,1.53,0.0,4.04,0.41,4.31,19.96,3.63,2.31,2.86,0.19,1.05,1.96,0.0,1.98,2.41,0.55
07/30/2025-15:56:48.871305,0.14,0.0,0.69,0.03,0.0,0.0,0.06,13.83,17.97,0.0,2.12,0.45,0.04,16.77,9.57,4.16,7.11,0.28,0.0,0.0,1.47,0.0,4.04,0.39,4.33,20.11,3.64,2.36,2.87,0.21,1.1,1.97,0.0,2.07,2.34,0.56
07/30/2025-15:56:49.326275,0.14,0.0,0.69,0.03,0.0,0.0,0.06,13.83,17.97,0.0,2.12,0.45,0.04,16.77,9.57,4.16,7.11,0.28,0.0,0.0,1.47,0.0,4.04,0.39,4.33,20.11,3.64,2.36,2.87,0.21,1.1,1.97,0.0,2.07,2.34,0.56
07/30/2025-15:56:49.777587,0.14,0.0,0.69,0.03,0.0,0.0,0.06,13.83,17.97,0.0,2.12,0.45,0.04,16.77,9.57,4.16,7.11,0.28,0.0,0.0,1.47,0.0,4.04,0.39,4.33,20.11,3.64,2.36,2.87,0.21,1.1,1.97,0.0,2.07,2.34,0.56
07/30/2025-15:56:50.251227,0.14,0.0,0.69,0.03,0.0,0.0,0.06,13.83,17.97,0.0,2.12,0.45,0.04,16.77,9.57,4.16,7.11,0.28,0.0,0.0,1.47,0.0,4.04,0.39,4.33,20.11,3.64,2.36,2.87,0.21,1.1,1.97,0.0,2.07,2.34,0.56
07/30/2025-15:56:50.718726,0.0,0.0,0.73,0.0,0.0,-0.0,0.09,13.89,18.0,0.0,2.01,0.48,0.02,16.82,9.57,4.18,7.13,0.3,0.0,0.0,1.48,0.0,4.04,0.43,4.38,20.13,3.63,2.32,2.89,0.19,1.15,1.97,0.19,2.13,2.44,0.56
07/30/2025-15:56:51.201766,0.0,0.0,0.73,0.0,0.0,-0.0,0.09,13.89,18.0,0.0,2.01,0.48,0.02,16.82,9.57,4.18,7.13,0.3,0.0,0.0,1.48,0.0,4.04,0.43,4.38,20.13,3.63,2.32,2.89,0.19,1.15,1.97,0.19,2.13,2.44,0.56
07/30/2025-15:56:51.688945,0.0,0.0,0.73,0.0,0.0,-0.0,0.09,13.89,18.0,0.0,2.01,0.48,0.02,16.82,9.57,4.18,7.13,0.3,0.0,0.0,1.48,0.0,4.04,0.43,4.38,20.13,3.63,2.32,2.89,0.19,1.15,1.97,0.19,2.13,2.44,0.56
07/30/2025-15:56:52.132438,0.0,0.0,0.73,0.0,0.0,-0.0,0.09,13.89,18.0,0.0,2.01,0.48,0.02,16.82,9.57,4.18,7.13,0.3,0.0,0.0,1.48,0.0,4.04,0.43,4.38,20.13,3.63,2.32,2.89,0.19,1.15,1.97,0.19,2.13,2.44,0.56
07/30/2025-15:56:52.586601,0.0,0.0,0.71,0.01,0.0,0.01,0.13,13.89,18.02,0.0,2.02,0.49,0.04,16.87,9.6,4.18,7.14,0.28,0.0,0.0,1.51,0.0,4.05,0.39,4.31,19.99,3.72,2.29,2.84,0.19,1.05,1.92,1.01,2.04,2.37,0.56
07/30/2025-15:56:53.144106,0.0,0.0,0.71,0.01,0.0,0.01,0.13,13.89,18.02,0.0,2.02,0.49,0.04,16.87,9.6,4.18,7.14,0.28,0.0,0.0,1.51,0.0,4.05,0.39,4.31,19.99,3.72,2.29,2.84,0.19,1.05,1.92,1.01,2.04,2.37,0.56
07/30/2025-15:56:53.585803,0.0,0.0,0.71,0.01,0.0,0.01,0.13,13.89,18.02,0.0,2.02,0.49,0.04,16.87,9.6,4.18,7.14,0.28,0.0,0.0,1.51,0.0,4.05,0.39,4.31,19.99,3.72,2.29,2.84,0.19,1.05,1.92,1.01,2.04,2.37,0.56
07/30/2025-15:56:54.040793,0.0,0.0,0.71,0.01,0.0,0.01,0.13,13.89,18.02,0.0,2.02,0.49,0.04,16.87,9.6,4.18,7.14,0.28,0.0,0.0,1.51,0.0,4.05,0.39,4.31,19.99,3.72,2.29,2.84,0.19,1.05,1.92,1.01,2.04,2.37,0.56
07/30/2025-15:56:54.504851,0.0,0.0,0.73,0.01,0.0,0.02,0.11,13.88,18.05,0.0,1.98,0.62,0.07,16.93,9.57,4.19,7.09,0.22,0.0,0.25,1.43,0.0,4.03,0.43,4.4,20.08,3.6,2.29,2.87,0.16,1.23,1.93,1.36,2.04,2.45,0.54
07/30/2025-15:56:54.968490,0.0,0.0,0.73,0.01,0.0,0.02,0.11,13.88,18.05,0.0,1.98,0.62,0.07,16.93,9.57,4.19,7.09,0.22,0.0,0.25,1.43,0.0,4.03,0.43,4.4,20.08,3.6,2.29,2.87,0.16,1.23,1.93,1.36,2.04,2.45,0.54
07/30/2025-15:56:55.498012,0.0,0.0,0.73,0.01,0.0,0.02,0.11,13.88,18.05,0.0,1.98,0.62,0.07,16.93,9.57,4.19,7.09,0.22,0.0,0.25,1.43,0.0,4.03,0.43,4.4,20.08,3.6,2.29,2.87,0.16,1.23,1.93,1.36,2.04,2.45,0.54
07/30/2025-15:56:55.935326,0.0,0.0,0.69,0.04,0.0,0.01,0.14,13.92,17.8,0.0,2.08,0.51,0.02,17.05,9.6,4.19,7.15,0.23,0.0,0.0,1.49,0.0,4.05,0.45,4.39,20.11,3.67,2.46,2.92,0.23,1.28,1.97,1.9,2.04,2.36,0.53
07/30/2025-15:56:56.711996,0.0,0.0,0.69,0.04,0.0,0.01,0.14,13.92,17.8,0.0,2.08,0.51,0.02,17.05,9.6,4.19,7.15,0.23,0.0,0.0,1.49,0.0,4.05,0.45,4.39,20.11,3.67,2.46,2.92,0.23,1.28,1.97,1.9,2.04,2.36,0.53
07/30/2025-15:56:57.298337,0.0,0.0,0.69,0.04,0.0,0.01,0.14,13.92,17.8,0.0,2.08,0.51,0.02,17.05,9.6,4.19,7.15,0.23,0.0,0.0,1.49,0.0,4.05,0.45,4.39,20.11,3.67,2.46,2.92,0.23,1.28,1.97,1.9,2.04,2.36,0.53
07/30/2025-15:56:57.729835,0.05,0.0,0.66,-0.0,0.0,-0.0,0.17,13.95,17.22,0.0,2.19,0.61,0.04,17.16,9.6,4.2,7.18,0.24,0.0,0.0,1.47,0.0,4.06,0.45,4.32,20.29,3.75,2.46,2.89,0.18,1.28,1.96,2.03,2.04,2.21,0.57
07/30/2025-15:56:58.237069,0.05,0.0,0.66,-0.0,0.0,-0.0,0.17,13.95,17.22,0.0,2.19,0.61,0.04,17.16,9.6,4.2,7.18,0.24,0.0,0.0,1.47,0.0,4.06,0.45,4.32,20.29,3.75,2.46,2.89,0.18,1.28,1.96,2.03,2.04,2.21,0.57
07/30/2025-15:56:58.704530,0.05,0.0,0.66,-0.0,0.0,-0.0,0.17,13.95,17.22,0.0,2.19,0.61,0.04,17.16,9.6,4.2,7.18,0.24,0.0,0.0,1.47,0.0,4.06,0.45,4.32,20.29,3.75,2.46,2.89,0.18,1.28,1.96,2.03,2.04,2.21,0.57
07/30/2025-15:56:59.152874,0.05,0.0,0.66,-0.0,0.0,-0.0,0.17,13.95,17.22,0.0,2.19,0.61,0.04,17.16,9.6,4.2,7.18,0.24,0.0,0.0,1.47,0.0,4.06,0.45,4.32,20.29,3.75,2.46,2.89,0.18,1.28,1.96,2.03,2.04,2.21,0.57
07/30/2025-15:56:59.708018,0.09,0.0,0.69,0.0,0.0,0.02,0.16,13.97,16.6,0.0,2.14,0.59,0.03,17.13,9.64,4.2,7.15,0.26,0.0,0.35,1.48,0.0,4.06,0.41,4.4,20.31,3.76,2.41,2.94,0.21,1.37,2.03,1.82,2.04,2.49,0.58
07/30/2025-15:57:00.152200,0.09,0.0,0.69,0.0,0.0,0.02,0.16,13.97,16.6,0.0,2.14,0.59,0.03,17.13,9.64,4.2,7.15,0.26,0.0,0.35,1.48,0.0,4.06,0.41,4.4,20.31,3.76,2.41,2.94,0.21,1.37,2.03,1.82,2.04,2.49,0.58
07/30/2025-15:57:00.597458,0.09,0.0,0.69,0.0,0.0,0.02,0.16,13.97,16.6,0.0,2.14,0.59,0.03,17.13,9.64,4.2,7.15,0.26,0.0,0.35,1.48,0.0,4.06,0.41,4.4,20.31,3.76,2.41,2.94,0.21,1.37,2.03,1.82,2.04,2.49,0.58
07/30/2025-15:57:01.056638,0.09,0.0,0.69,0.0,0.0,0.02,0.16,13.97,16.6,0.0,2.14,0.59,0.03,17.13,9.64,4.2,7.15,0.26,0.0,0.35,1.48,0.0,4.06,0.41,4.4,20.31,3.76,2.41,2.94,0.21,1.37,2.03,1.82,2.04,2.49,0.58
07/30/2025-15:57:01.499853,0.0,0.0,0.66,0.0,0.0,-0.0,0.13,13.92,16.34,0.0,2.19,0.7,0.08,17.23,9.69,4.21,7.21,0.28,0.0,0.14,1.41,0.0,4.06,0.45,4.6,20.44,3.54,2.45,2.89,0.21,1.51,1.97,1.88,2.01,2.54,0.56
07/30/2025-15:57:01.939055,0.0,0.0,0.66,0.0,0.0,-0.0,0.13,13.92,16.34,0.0,2.19,0.7,0.08,17.23,9.69,4.21,7.21,0.28,0.0,0.14,1.41,0.0,4.06,0.45,4.6,20.44,3.54,2.45,2.89,0.21,1.51,1.97,1.88,2.01,2.54,0.56
07/30/2025-15:57:02.395350,0.0,0.0,0.66,0.0,0.0,-0.0,0.13,13.92,16.34,0.0,2.19,0.7,0.08,17.23,9.69,4.21,7.21,0.28,0.0,0.14,1.41,0.0,4.06,0.45,4.6,20.44,3.54,2.45,2.89,0.21,1.51,1.97,1.88,2.01,2.54,0.56
07/30/2025-15:57:02.874680,0.0,0.0,0.66,0.0,0.0,-0.0,0.13,13.92,16.34,0.0,2.19,0.7,0.08,17.23,9.69,4.21,7.21,0.28,0.0,0.14,1.41,0.0,4.06,0.45,4.6,20.44,3.54,2.45,2.89,0.21,1.51,1.97,1.88,2.01,2.54,0.56
07/30/2025-15:57:03.326644,0.0,0.0,0.71,0.0,0.0,-0.0,0.08,14.05,16.15,0.0,2.12,0.68,0.06,17.36,9.71,4.22,7.16,0.24,0.0,0.21,1.38,0.0,4.07,0.47,4.63,20.41,3.61,2.39,2.87,0.21,1.65,2.04,1.88,1.88,2.58,0.56
07/30/2025-15:57:03.750829,0.0,0.0,0.71,0.0,0.0,-0.0,0.08,14.05,16.15,0.0,2.12,0.68,0.06,17.36,9.71,4.22,7.16,0.24,0.0,0.21,1.38,0.0,4.07,0.47,4.63,20.41,3.61,2.39,2.87,0.21,1.65,2.04,1.88,1.88,2.58,0.56
07/30/2025-15:57:04.234131,0.0,0.0,0.71,0.0,0.0,-0.0,0.08,14.05,16.15,0.0,2.12,0.68,0.06,17.36,9.71,4.22,7.16,0.24,0.0,0.21,1.38,0.0,4.07,0.47,4.63,20.41,3.61,2.39,2.87,0.21,1.65,2.04,1.88,1.88,2.58,0.56
07/30/2025-15:57:04.709916,0.0,0.0,0.52,0.0,0.0,0.01,0.16,14.04,16.31,0.0,2.07,0.73,0.06,17.54,9.76,4.24,7.2,0.24,0.0,0.25,1.46,0.0,4.08,0.41,4.67,20.53,3.81,2.54,2.94,0.19,1.61,2.04,2.14,1.94,2.64,0.6
07/30/2025-15:57:05.150286,0.0,0.0,0.52,0.0,0.0,0.01,0.16,14.04,16.31,0.0,2.07,0.73,0.06,17.54,9.76,4.24,7.2,0.24,0.0,0.25,1.46,0.0,4.08,0.41,4.67,20.53,3.81,2.54,2.94,0.19,1.61,2.04,2.14,1.94,2.64,0.6
07/30/2025-15:57:05.639908,0.0,0.0,0.52,0.0,0.0,0.01,0.16,14.04,16.31,0.0,2.07,0.73,0.06,17.54,9.76,4.24,7.2,0.24,0.0,0.25,1.46,0.0,4.08,0.41,4.67,20.53,3.81,2.54,2.94,0.19,1.61,2.04,2.14,1.94,2.64,0.6
07/30/2025-15:57:06.138259,0.0,0.0,0.52,0.0,0.0,0.01,0.16,14.04,16.31,0.0,2.07,0.73,0.06,17.54,9.76,4.24,7.2,0.24,0.0,0.25,1.46,0.0,4.08,0.41,4.67,20.53,3.81,2.54,2.94,0.19,1.61,2.04,2.14,1.94,2.64,0.6
07/30/2025-15:57:06.655396,0.0,0.0,0.64,-0.0,0.0,0.01,0.17,14.08,16.48,0.0,2.09,0.7,0.06,17.44,9.76,4.24,7.25,0.26,0.0,0.14,1.46,0.0,4.1,0.45,4.72,20.53,3.82,2.62,2.95,0.21,1.63,2.04,2.11,1.91,2.6,0.6
07/30/2025-15:57:07.066238,0.0,0.0,0.64,-0.0,0.0,0.01,0.17,14.08,16.48,0.0,2.09,0.7,0.06,17.44,9.76,4.24,7.25,0.26,0.0,0.14,1.46,0.0,4.1,0.45,4.72,20.53,3.82,2.62,2.95,0.21,1.63,2.04,2.11,1.91,2.6,0.6
07/30/2025-15:57:07.564465,0.0,0.0,0.64,-0.0,0.0,0.01,0.17,14.08,16.48,0.0,2.09,0.7,0.06,17.44,9.76,4.24,7.25,0.26,0.0,0.14,1.46,0.0,4.1,0.45,4.72,20.53,3.82,2.62,2.95,0.21,1.63,2.04,2.11,1.91,2.6,0.6
07/30/2025-15:57:07.998683,0.0,0.0,0.64,-0.0,0.0,0.01,0.17,14.08,16.48,0.0,2.09,0.7,0.06,17.44,9.76,4.24,7.25,0.26,0.0,0.14,1.46,0.0,4.1,0.45,4.72,20.53,3.82,2.62,2.95,0.21,1.63,2.04,2.11,1.91,2.6,0.6
07/30/2025-15:57:08.492514,0.09,0.0,0.64,0.0,0.0,0.01,0.11,14.09,16.42,0.0,2.15,0.74,0.02,17.36,9.76,4.24,7.24,0.25,0.0,-0.0,1.43,0.0,4.09,0.45,4.56,20.6,3.87,2.68,2.97,0.16,1.81,2.01,2.75,1.94,2.6,0.61
07/30/2025-15:57:08.933157,0.09,0.0,0.64,0.0,0.0,0.01,0.11,14.09,16.42,0.0,2.15,0.74,0.02,17.36,9.76,4.24,7.24,0.25,0.0,-0.0,1.43,0.0,4.09,0.45,4.56,20.6,3.87,2.68,2.97,0.16,1.81,2.01,2.75,1.94,2.6,0.61
07/30/2025-15:57:09.366641,0.09,0.0,0.64,0.0,0.0,0.01,0.11,14.09,16.42,0.0,2.15,0.74,0.02,17.36,9.76,4.24,7.24,0.25,0.0,-0.0,1.43,0.0,4.09,0.45,4.56,20.6,3.87,2.68,2.97,0.16,1.81,2.01,2.75,1.94,2.6,0.61
07/30/2025-15:57:09.960647,0.09,0.0,0.64,0.0,0.0,0.01,0.11,14.09,16.42,0.0,2.15,0.74,0.02,17.36,9.76,4.24,7.24,0.25,0.0,-0.0,1.43,0.0,4.09,0.45,4.56,20.6,3.87,2.68,2.97,0.16,1.81,2.01,2.75,1.94,2.6,0.61
07/30/2025-15:57:10.411681,0.0,0.0,0.66,0.0,0.0,0.0,0.17,14.06,16.45,0.0,2.21,0.77,0.03,17.34,9.71,4.24,7.18,0.21,0.0,0.0,1.48,0.0,4.1,0.45,4.55,20.74,3.87,2.61,2.97,0.21,1.79,2.07,3.15,1.88,2.56,0.63
07/30/2025-15:57:10.966482,0.0,0.0,0.66,0.0,0.0,0.0,0.17,14.06,16.45,0.0,2.21,0.77,0.03,17.34,9.71,4.24,7.18,0.21,0.0,0.0,1.48,0.0,4.1,0.45,4.55,20.74,3.87,2.61,2.97,0.21,1.79,2.07,3.15,1.88,2.56,0.63
07/30/2025-15:57:11.439825,0.0,0.0,0.66,0.0,0.0,0.0,0.17,14.06,16.45,0.0,2.21,0.77,0.03,17.34,9.71,4.24,7.18,0.21,0.0,0.0,1.48,0.0,4.1,0.45,4.55,20.74,3.87,2.61,2.97,0.21,1.79,2.07,3.15,1.88,2.56,0.63
07/30/2025-15:57:11.892108,0.0,0.0,0.64,0.0,0.0,0.0,0.16,14.12,16.29,0.0,2.29,0.79,0.05,17.52,9.84,4.24,7.16,0.28,0.0,0.28,1.54,0.0,4.08,0.45,4.54,20.62,3.96,2.63,3.0,0.21,1.75,2.05,3.38,1.98,2.57,0.62
07/30/2025-15:57:12.438108,0.0,0.0,0.64,0.0,0.0,0.0,0.16,14.12,16.29,0.0,2.29,0.79,0.05,17.52,9.84,4.24,7.16,0.28,0.0,0.28,1.54,0.0,4.08,0.45,4.54,20.62,3.96,2.63,3.0,0.21,1.75,2.05,3.38,1.98,2.57,0.62
07/30/2025-15:57:12.934075,0.0,0.0,0.64,0.0,0.0,0.0,0.16,14.12,16.29,0.0,2.29,0.79,0.05,17.52,9.84,4.24,7.16,0.28,0.0,0.28,1.54,0.0,4.08,0.45,4.54,20.62,3.96,2.63,3.0,0.21,1.75,2.05,3.38,1.98,2.57,0.62
07/30/2025-15:57:13.598510,0.0,0.0,0.69,0.0,0.0,0.01,0.13,14.13,16.74,0.0,2.28,0.8,0.05,17.67,9.84,4.24,7.19,0.24,0.0,0.39,1.53,0.0,4.07,0.43,4.66,20.78,3.88,2.48,2.89,0.19,1.67,2.0,3.66,1.88,2.59,0.63
07/30/2025-15:57:14.062836,0.0,0.0,0.69,0.0,0.0,0.01,0.13,14.13,16.74,0.0,2.28,0.8,0.05,17.67,9.84,4.24,7.19,0.24,0.0,0.39,1.53,0.0,4.07,0.43,4.66,20.78,3.88,2.48,2.89,0.19,1.67,2.0,3.66,1.88,2.59,0.63
07/30/2025-15:57:14.542331,0.0,0.0,0.69,0.0,0.0,0.01,0.13,14.13,16.74,0.0,2.28,0.8,0.05,17.67,9.84,4.24,7.19,0.24,0.0,0.39,1.53,0.0,4.07,0.43,4.66,20.78,3.88,2.48,2.89,0.19,1.67,2.0,3.66,1.88,2.59,0.63
07/30/2025-15:57:15.012145,0.0,0.0,0.69,0.0,0.0,0.01,0.13,14.13,16.74,0.0,2.28,0.8,0.05,17.67,9.84,4.24,7.19,0.24,0.0,0.39,1.53,0.0,4.07,0.43,4.66,20.78,3.88,2.48,2.89,0.19,1.67,2.0,3.66,1.88,2.59,0.63
07/30/2025-15:57:15.447204,0.14,0.0,0.69,0.0,0.0,0.01,0.03,13.91,15.89,0.0,1.99,0.65,0.04,17.26,9.6,4.26,7.19,0.19,0.0,0.11,1.57,0.0,4.05,0.35,4.7,20.72,4.05,2.64,2.97,0.24,1.61,1.96,3.66,1.94,2.61,0.62
07/30/2025-15:57:15.926037,0.14,0.0,0.69,0.0,0.0,0.01,0.03,13.91,15.89,0.0,1.99,0.65,0.04,17.26,9.6,4.26,7.19,0.19,0.0,0.11,1.57,0.0,4.05,0.35,4.7,20.72,4.05,2.64,2.97,0.24,1.61,1.96,3.66,1.94,2.61,0.62
07/30/2025-15:57:16.445653,0.14,0.0,0.69,0.0,0.0,0.01,0.03,13.91,15.89,0.0,1.99,0.65,0.04,17.26,9.6,4.26,7.19,0.19,0.0,0.11,1.57,0.0,4.05,0.35,4.7,20.72,4.05,2.64,2.97,0.24,1.61,1.96,3.66,1.94,2.61,0.62
07/30/2025-15:57:16.893575,0.14,0.0,0.69,0.0,0.0,0.01,0.03,13.91,15.89,0.0,1.99,0.65,0.04,17.26,9.6,4.26,7.19,0.19,0.0,0.11,1.57,0.0,4.05,0.35,4.7,20.72,4.05,2.64,2.97,0.24,1.61,1.96,3.66,1.94,2.61,0.62
